url,number,name_hebrew,name_english,name_latin,image,text_hebrew,subspecies_distribution,description,habitat,feeding,breeding,movements,status,israel,stamp1,stamp2,stamp3,stamp4
ad6.html,195,,Common Snipe,Gallinago gallinago,ad6p1.jpg,":חרטומית ביצות. חרטומית קטנה עד בינונית, מקורה ארוך במידה רבה וגחונה לבן. מעופה מהיר ולא יציב מבין החרטומיות שבגודלה. לעיתים עורכת להטוטי תעופה בקבוצות קטנות, בתקופת הכלולות נוהגת לצלול בזויות תלולות. לעמוד על עצמים נמוכים ולצייץ, בית גידולה אזורים פתוחים שיש בהם מים מתוקים. או מלוחים במקצת העטורים בצמחיה. בארץ עוברת אורח וחורפת מצויה בכל רחבי הארץ",,,,,,,,,ad6p2.jpg,ad6p3.jpg,ad6p4.jpg,ad6p5.jpg
ad5.html,194,,Great Snipe,Gallinago media,ad5p1.jpg,":חרטומית בינונית. חרטומית שחומה ומפוספסת בקוים בהירים. בזנבו של הבוגר בכל צד שלוש אברות לבנות, מקורה קצר מזה של חרטומית הביצות, אבל הפספוס של גחונה מודגש יותר. מעופה איטי וכבד. ומשמיעה קרקור כשהיא מוחרדת ממקומה. בית גידולה משתנה ממקומות לחים ומכוסי צמחיה למקומות יבשים. בארץ עוברת אורח נדירה בצד המערבי של הארץ",,,,,,,,,ad5p2.jpg,ad5p3.jpg,ad5p4.jpg,ad5p5.jpg
w1.html,163,,Greater Painted-snipe,Rostratula benghalensis,w1p1.jpg,":חרטומית בנגלית. רגליה ארוכות ומקורה קצר ומכופף בקצהו. הנקבה צבעונית יותר מהזכר, צוארה חלודי, לזכר הצבע חום-אפור בשעת מעופה רגליה משורבבות ובקצות כנפיה המעוגלות. מתגלים כתמים עגולים בצבע החול בית גידולה ביצות ומקוי מים מתוקים בעלי גדות עטורים וסבוכים . בצמחיה עשבונית ועצי מנגרוביה. בארץ מזדמנת באקראי נדירה ביותר",,,,,,,,,w1p2.jpg,w1p3.jpg,w1p4.jpg,w1p5.jpg
ad2.html,191,,Jack Snipe,Lymnocryptes minimus,ad2p1.jpg,":חרטומית גמדית דומה לחרטומית ביצות, קטנה ממנה, מקורה קצר יותר ועל. ראשה שני פסים בהירם וצרים מעופה איטי ופחות עקלקל, כאשר היא מעופפת ממקום מושבה . אינה משמיע קול. בעת החיזור מרפרפת במקומה ומנידה את ראשה מעלה ומטה. בית גידולה טונדרות, טייגות וביצות בחורף מצויה באזורים יבשים יותר. בארץ עוברת אורח וחורפת לא שכיחה באזורים הנמוכים בצפון ובמרכז הארץ",,,,,,,,,ad2p2.jpg,a0.jpg,a0.jpg,a0.jpg
ad3.html,192,,Pintail Snipe,Gallinago stenura,ad3p1.jpg,":חרטומית חדת-זנב. חרטומית בינונית בגודלה, דומה ביותר לחרטומית הביצות נבדלת ממנה בצבעה הכהה יותר, מעופה כבד יותר. והפסים בצידי גופה כהים יותר ומודגשים. מקורה קצר וכן זנבה, בנוסף שונה זנבה משאר החרטומיות בצורתו המחודדת. ניתן לראותו רק בזמן המעוף, בית גידולה אזורים יבשים במקצת. מקננת באזורי הצפון והארקטי. על אדמות לחות וטונדרות שיחים. בארץ עוברת אורח אקראית נדירה ביותר",,,,,,,,,a0.jpg,a0.jpg,a0.jpg,a0.jpg
bn3.html,521,,Dead Sea Sparrow,Passer moabiticus,bn3p1.jpg,":דרור הירדן. הקטן מבין הדרורים והזכר הססגוני בסוג, נבדל מדרור הבית בגבו וסוככות כנפיו הערמוניים יותר. ואברות כנפיו שחורות ושוליהן חומים-אפורים. בצידי גרונו השחור בולטים כתמים צהובים. הנקבה בהירה מנקבת דרור הבית, בית חיותו מפוצל בשלושה אזורים בעמק הירדן. בעמקי הפרת והחידקל ובגבול אירן-אפגניסטן, בית חיותו שיחים ועצים חשופים ופזורים, בעיקר סבכי אשלים. ובלבד שיהי בקרבת מקור מים מתוקים. בארץ יציב שכיח בבקעת הירדן ומזרח עמק יזרעאל, חורף מצוי בערבה ... ודרור קן לה ... תהילים פ""ד 4 Subspecies and Distribution. P. m. moabiticus Israel, Jordan, N Syria, Iraq, S-W Iran, Turkey and probably in Cyprus.P. m. yatii Iranian Seistan and neighbouring S-W Afghanistan. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 11-13 cm, 13-18 g, wingspan 19-20 cm. Distinctly trim sparrow, smallest and male most colorful of genus.Male has grey head with pale supercilium, streak under eye, and submoustachial stripe turning up round cheek, and black bib. Yellow-buff tone to rear supercilium and lower part of moustache is unique within genus. Male buffier above and cleaner below than all other Passer except Desert Sparrow, also shows yellow in supercilium and on side of throat, as male, lacks bold wing-bars.Sexes dissimilar, some seasonal variation. Habitat. Patchily distributed in S-W Asia near watercourses or pools in arid usually lowland regions where shrubs such as tamarisk, thick scrub, or trees afford cover and nest-sites. Breeds in Jordan in thicket of tamarisks interspersed with bushes, at C 450 m below sea-level on shore of Dead Sea. In Israel, also in well-vegetated cultivated land. Attachment to open water and lack of attachment to human settlements seem pronounced. Food and Feeding. Mainly seeds, especially of grasses. Most food sought on ground, but seen taking seeds from tamarisk trees and papyrus, and majority of insect food obtained by searching leaves of bushes and small trees such as tamarisk and willow. Breeding. End of Mar to early Jul in Israel, late Apr in Cyprus, late Jul in Turkey, Apr to end of Jun in Iraq.Nest site, mostly 1-10 m above ground in branches of trees near water or standing in water.Nest, bulky, open globular or cone-shaped structure built of stiff dry twigs, finely interwoven round branches of tree, lined with thick pad of plant down, seed panicles, fibres, and feathers. Domed, with entrance hole.4-5 eggs, sub-elliptical, smooth and slightly glossy. Ground-color white or buffish, but often completely obscured by purplish-brown or grey spots and speckling.Incubation, 9-16 days, almost exclusively by female. Movements Poorly known, races moabiticus and mesopotamicus, many birds absent from breeding colonies Oct-Mar, but this sppears to be more of a dispersal into feeding areas in cultivated land than a directed migration. Status and Conservation. Not globally threatened. Has spread in Israel, and probably in C Iraq, N Syria, and turkey. Israel. In Israel subspecies P. m. moabiticus common resident, subject or dispersal local roaming, in low-lying eastern and northern parts. Summer visitors, has occurred in isolated localities throughout Arava and Dead Sea Depressions, Jordan River Valley, N Hula Valley and lower Golan. in Israel HOME NEXT",,,,,,,,,a0.jpg,a0.jpg,a0.jpg,a0.jpg
bn4.html,522,,Eurasian Tree Sparrow,Passer montanus,bn4p1.jpg,":דרור הרים. דרור די גדול אבל קטן במקצת מדרור הבית, הזוויגים דומים. הקודקוד ערמוני, הסינר קטן משל דרור ספרדי. ליד האוזן כתמים שחורים והשת חום-צהבהב, בית גידולו משתרע על פני רוב אירופה למעט סקנדינביה. בחלק מאוקיניה ובצורה מקומית בארצות הברית. בית חיותו חורשים דלילי עצים ובקרבת מגורי אדם. בארץ עובר אורח נדיר ביותר ... ודרור קן לה ... תהילים פ""ד 4 Subspecies and Distribution. P. m. montanus Europe and Siberia from Norway, Ireland, and Porugal E to Altai, N Mongolia, N-W Manchuria, and Sea of Okhotsk, S in W to spain, Sardinia, Sicily, Malta, and Greece, and in E European Russia and Sberia, grading into transcaucasicus in E Bulgaria, E Rumania, Crimea, and in European Turkey. P. m. transcaucasicus Turkey E from Istanbul, and Caucasus area E to Gorgan in N Iran and N to valley of lower Volga. P. m. dilutus Transcaspia E through W Pakistan, Shan, and Zaysan basin to Gobi desert.P. m. dybowskii E Asia from lower Amur river S to N Korea, W in Manchuria to Great Khingan mountains, grading into saturatus on Sachalin and C Korea. P. m. kansuensis Zaidam basin and northern Kansu (China). P. m. tibetanus S and E Tibet. P. m. iubilaeus E China from Peking area S to lower Yangtxe river, W to Shansi. P. m. obscuratus Nepal, Sikkim, N-E India and neighbouring Burma, and in S-W China. P. m. saturatus S Kuril Is., Japan, S Korea, and through Ryu Kyu Is. to Taiwan and S-E China. P. m. malaccinsis S-E Asia from Haina, Vietnam, and C Burma S to W Indonesia.Varios races introduced in N America, Australia, E Indonesia, Philippines, and elswhere. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 14 c, 23 g, wingspan 20-22 cm. Quite large but always tidy-looking sparrow with dashing, direct flight even more pronounced than in House Aparrow. Sexes alike, both adult and guvenile have diagnostic combination of black-spotted white cheeks, long white collar emphasizing head, and two pale wing-bars.Calls distinctive. Habitat. In west Palearctic, breeds in middle and higher latitudes , mainly in continental but also marginally in oceanic climates, preferring temperate to warm Mediterranean or high boreal regimes, in which House Sparrow appears to hold an advantage.Despite scientific name normally a lowland or low upland bird. Within above range, occupies suitable habitats only patchily and desertions of settled areas. Acceptable habitats, from oceanic to continental, appear to fit series of distinct types: coastal cliffs, especially with ivy, other coastlines, especially with empty or ruined buildings, pollarded willows and other trees with nest-holes along slow-flowing lowland watercourses. Food and Feeding. Plant and animal material, proportions varying with both season and availability. Seeds comprise bulk of plant matter, with fewer buds and berries. Food predominantly sought on ground. Takes seeds from low growing plants, both by flying up and perching, on cereal stems, or by pulling seed-head to ground in case of weaker plants, and stripping off seed-head.Searches for seeds on ground, where birds gather in flocks, often with House Sparrow, finches, and buntings. Breeding. Mid Apr to Jul in Europe.Nest site predominantly in hole: in tree, building, earth bank, also in foundation of large nest, and mor rarely free-standing in branches of dense conifers and hawthorn.Nest, free-standing nest is flattened sphere, with entrance on side leading to nest-cup: in hole, available space normally filled with material, though roof can be omitted.2-7 eggs, sub-elliptical, smooth slightly glossy. White to pale grey, heavily marked with spots, small blotches, or speckling, usually dark brown, sometimes purplish or greyish, often heavy enough to obscure ground. Markings usually concentrated around broad end. Great variation in size, shape, and color.Incubation,11-14 days, by both sexes during day, female only at night. Movements Mainly sedentary, especially in west of range, with only small proportion undertaking relatively short-distance migration, mainly to S or S-W. Larger-scale autumn eruptive movements occur from time to time, particularly from more northerly from parts of range. Juveniles disperse locally from natal areas before settling down. Status and Conservation. Not globally threatened. Has increased with recent range extensions in Fenno-Scandia. Israel. In Israel subspecies P. m. montanus accidental winter visitor. P. m. montanus in Israel P. m. montanus P. m. montanus P. m. ??? HOME NEXT",,,,,,,,,bn4p2.jpg,bn4p3.jpg,bn4p4.jpg,bn4p5.jpg
bn1.html,519,,House Sparrow,Passer domesticus,bn1p1.jpg,":דרור הבית. הציפור השכיחה ביותר בקרבת מגורי אדם. לזכר קודקוד ושת אפורים, גבו ערמוני ומפוספס בשחור. הגחון בהיר ועל כנפו פס לבן בולט. הנקבה חומה דהויה ללא סימנים מיוחדים פרט לפס הכנף, בית גידולו משתרע על פני רוב הממלכה הפליארקטית למעט איסלנד. על פני הממלכה האוריינטלית, משם התפשט, ובצפון מזרח אפריקה. בעזרת האדם הדרור התפשט על פני אמריקה, דרום אפריקה אוסטרליה ואיי אוקייניה. בית חיותו ליד ובין מגורי אדם. בארץ יציב ומצוי בהמוניו בכל רחבי הארץ ... ודרור קן לה ...תהילים פ""ד 4 Subspecies and Distribution. Domesticus Group. P. d. domesticus N Eurasia from Britain and Scandinavia E to Sea of Okhotsk, S to W and N France, Alps, Hungary, N Rumania, Ukraine, Crimea, N-E Turkey, W Transcaucasia, N slope of C and E Caucasus, Kazakhstan, Tien Shan, and N Mongolia. P. d. balearoibericus Mediterranean France, Spain, Balearic Is., Balkans from Yugoslavia and S and E Rumania to Greece, and W and C part of Asia Minor. P. d. tingitanus Maghreb countries and N-E Libya. P. d. biblicus Cyprus, and from Levant E to W Iran, N to S-E Turkey, merging into indicus in Negev and Arava valley (Israel and Jordan), merging into hyrcanus in Talysh area and into persicus in W Iran. P. d. hyrcanus N Iran, Nof Elburz mountains. P. d. persicusIran, S and E of hyrcanus, E of biblicus, E to S-W Afghanistan. P. d. niloticus Egypt, merging into biblicus in N Sinai and into rufidorsalis in Nile valley. Indicus Group. P. d. indicus Eilat, Arabia, S Afghanistan, and Indian peninsula, S of Himalayas, E to Burma, S to Sri Lanka. P. d. rufidorsalis Nile valley of Sudan. P. d. hufufae N-E Arabia to N Oman. P. d. bactrianus Transcaspia and E Afghanistan and N-WPakistan. P. d. parkini Himalayas from Pakistan to Nepal. Has become established and spread, with man's assistance, on almost all continents and manyoceanic islands. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 14-16 cm, 23-31 g, wingspan 21-25 cm. Heavy-billed, rather large-headed, robust passerine, suggesting tubby finch but differing in broader wings and square-ended tail. Epitome of genus.Male boldly patterned, warm brown above, with mainly grey crown and black eye-stripe and bib contrasting with dull white cheeks, dark streaks over back, two wing-bars, grey rump, and greyish underparts.Female rather featureless, dull brown with indistinct pale supercilium and two wing-bars.Flight often fast and direct, with more whirring action than finches. Sexes dissimilar, seasonal variation only by wear in male. Habitat. Greatly affected by enormous spread of range within recent historical time, changing breeding habits and diet, and close and flexible association with man. Thus liable only to limited interspecific competition, though in parts of range competes with Tree Sparrow and Spanish Sparrow which show similar but much more limited tendencies.In west Palearctic, has spread in recent times and is now established throughout except in Iceland, some small Atlantic Is., the more arid tracts on North Africa, and high Arctic fringe. Avoids closed or dense vegetation, from forests to plantations, large thickets, reedbeds, and some high-density built-up areas, especially where structures are tall and lacking in ledges and vegetation. Food and Feeding. Mainly plant material, though nestlings largely fed animal material during first half of nestling period, and some animal material taken by adlts immediately prior to and during breeding Vegetable food principally seeds, but shoots, season.buds, and berries taken to lesser extent. Birds living in urban and suburban areas take wide range of household scraps, elsewhere exploit food put out for domestic animals.Forages mainly on low plants or seeds on ground, though commonly perches on ripening cereal head, frequently breaking stems. Breeding. Apr-Aug in Europe, but Mar in Azores and May in Finland, early Apr to late Jun in Egypt, Mar-Jun in Israel, Apr to mid Aug in Iraq.Net site, usually in hole: in buildings and other man-made structures, and free-standing in branches of tree. Nest, free-standing nest is large, domed, roughly globular structure, with entrance at side, loosely woven of dried grass or straw. Cup lined with feathers, hair, or other soft material, especially tree bast.3-5 eggs, sub-elliptical, smooth and only slightly glossy. White or faintly tinted greenish or greyish, very variably marked with spots, speckling, or small blotches of grey, blue-grey, greenish-grey, purplish-grey, black, or purplish-brown.Incubation, 11-14 days, by both sexes. Movements Most races sedentary, especially in W of range. Juveniles disperse locally from natal area, but once settled remain within a few km. A small proportion, mainly juveniles, makes more directed migration, mainly to south and S-W but usually limited in extent. Larger-scale movements occur sporadically, mainly involving northern populations. Status and Conservation. Not globally threatened. Has spread on almost all continents Israel. In Israel three subspeciesP. d. biblicus breeds throughout Mediterranean and Semi-desert climates of N and C and parts of Negev. P. d. niloticusbreed locally in Sinai into Eilat, southern Ngev.P. d. indicus individuals of this form breed at Eilat and S Arava. P. d. biblicus in Israel P. d. indicus in Israel P. d. balearoibericus P. d. domesticus HOME NEXT",,,,,,,,,bn1p2.jpg,bn1p3.jpg,bn1p4.jpg,bn1p5.jpg
bn7.html,525,,Rock Sparrow,Petronia petronia,bn7p1.jpg,":בארית הרים. דרור מגושם, ארוך כנפים, זנבו רבוע, מקורו עבה וראשו גדול. דומה לנקבת דרור הבית, נבדל ממנה בשני פסי עין בהירים. כתם צהוב במרכז גרונו וכתמים לבנים בקצה הזנב, בית גידולה משתרע בצורה מקוטעת באזורים הרריים מהאיים הקנריים. דרך ארצות ים התיכון, המזרח הקרוב ועד מונגוליה, בית חיותו מורדות הרים סלעיים, טרשים, שולי מדבר. שדות וחורשים דלילים מטעים וחורבות. בארץ יציב מצוי ודוגר קיץ בהרים במרכז וצפון הארץ ... ודרור קן לה ... תהילים פ""ד 4 Subspecies and Distribution. P. p. petronia Canary Is., Madeira, and Europe E to Bulgaria and W Asia Minor. P. p. barbara Morocco to Libya. P. p. exigua Turkey, Caucasus area, N Iraq, and N Iran E to Grgan. P. p. puteicola Levant S from southern Turkey. P. p. kirhizica from lower Volga valley E to Turgay depression and Aral Sea, S in Transcaspia. P. p. intermedia Iran and (S and E of exigua) Transcaspia (S of kirhizica) E in W-C Asia to E Tien Shan and N-W India. P. p. brevirostris Altai and Mongolia E to W Manchuria, S to N Szechwan. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 14-15 cm, 33-35 g, wingspan 28-32 cm. Bulky, long-winged, square-tqiled sparrow, with heavy bill on rather large head. Differs from other west Palearctic Petronia in larger size and strongly striped, streaked, and spotted greyish-brown plumage. Diagnostic combination of dark lateral crown stripes and white spots on tail-tip.Calls distinctive. Sexes similar, no seasonal variation. Habitat. Breeds in middle latitudes of Palearctic in warm temperate Mediterranean, steppe, and desert climates, from sea-level up rocky slopes and hillsides to mountains at 2500 m in Armenia and to 4800 m in Himalayas. Generally frequents rather bare treeless terrain with scanty herbaceous vegetation, ranging from flat desert steppe to rocky slopes or outcrops, screes, stony patches, ravines, cliffs, crags, and clay or earth precipices.In some regions favours less severe environments, such as alpine meadows, grassy or shrubby riversides, vineyards, olive groves, stone walls, ruined castles and other structures on hilltops, and even human settlements, where it may come into competition with House Sparrow or Spanish Sparrow. Food and Feeding. Mostly seeds throughout year, with berries in autumn, and in spring invertebrates, on which young almost exclusively fed, especially caterpillars and grasshoppers, etc. Forages mainly on ground, running around like pipit, in low herbs and grass, among rocks, in fields of cereal or stubble, etc., commonly in large flocks, particularly in winter, often with other species, especially finches. Breeding. End of Apr to Aug in France, late Apr to early Jun in Spain, mid Apr to early May in N Africa, May in Canary Is., end of Mar to mid Jun in Israel.Nest site, hole or cavity in rocks, earth bank, tree, building or other structure, disused well, etc. Commonly in old, or sometimes usurped hole of other species, particularly bee-eaters but also nuthatches, swallows and martins, also in old rodent burrow.Nest, largish untidy structure, very like that of House Sparrow, sometimes domed. Foundation principally of grass or straw, occasionally reduced to small pad, lined with rootlets, etc.4-7 eggs, sub-elliptical, smooth and glossy. White to brownish-white, with grey or reddish to blackish-brown speckles and blotches, concentrated at broad end.Incubation, 11-14 days, by female only. Movements Resident and to some extent dispersive, also altitudinal migrant. Status and Conservation. Not globally threatened. Range contracted in N in early part of 20th century. Israel. In Israel subspecies P. p. puteicola common local resident or briding summer visitor in mountainous and desert of N and C Israel. P. p. petronia HOME NEXT",,,,,,,,,bn7p2.jpg,a0.jpg,a0.jpg,a0.jpg
bn2.html,520,,Spanish Sparrow,Passer hispaniolensis,bn2p1.jpg,":דרור ספרדי הזכר שונה מזכר דרור הבית בקודקודו הערמוני, לחייו הלבנות, בחזהו השחור. ובפספוס השחור של צידי גופו וגבו. הנקבות דומות לנקבות דרור הבית. בית גידולו באזור ים התיכון והאירנו-טורני. בית חיותו שיחים וסבכי שיחים, ליד אפיקי מים זורמים כרמים , מטעים וחורשים. לעיתים על הרים עד לרום של 2300 מ. בארץ יציב ומבקר קיץ בהמוניו ברוב חלקי הארץ .. ודרור קן לה ...תהילים פ""ד Subspecies and Distribution. P. h. hispaniolensis Canary Is., N Africa from Morocco to N-W Libya, Iberia, Sardinia, Balkan countries, and Greece. Grading into next race on Cyprus, and in Turkey, Levant, Caucasus area, and N-W Iran.P. h. transcaspicus Iran and Transcaspia E to E Kazakhstan and Afhanistan. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 14-15 cm, 24-32 g, wingspan 23-26 cm. Rather large handsome sparrow differing distinctly from Hous Sparrow in male's dark chestnut crown, whiter cheeks, and black-splashed chest, flanks, and back, and more streaked appearance, particularly on flanks of female and juvenile.Commonest call distincctive. Sexes dissimilar, seasonal variation only by wear in male. Habitat. Confined to narrow lower middle latitudes, largely Mediterranean but extending east into W-C Asia in steppe and semi-desert valleys, sometimes ascending foothills and locally breeding in mountains up to 2300 m.Typically, however, a warm lowland moisture-loving species inhabiting trees, shrubs, thickets, and reedbeds along riversides or irrigation ditches, groves of olives, date palms, and eucalyptus, and even glades in woods and forests, where nests are often built in foundations of nests of storks and eagles. Food and Feeding. Plant material and invertebrates. Plant material taken from low herbs or ground, but cereal seeds taken from ripening heads of grain at 'milk' stage, also buds and fruit from frees. Invertebrates taken mainly from ground, but also by searching leaves of bushes and trees, by fluttering in front of leaves and by catching insects in flight. Breeding. Laying begins in March in N Africa, mid Mar in Canary Is., 1st week Mar in Libya, mid Apr in Caucasus, Oct-Nov in Malta. Nest site, very large variety of sites used. Free-standing nests in trees, resting on branch forks, are most common. Nests commonly built into foundations of nests of large birds, including birds of prey, White Stork and crows, at times in company with House Sparrow.Nest, free-standing, large, untidy, roughly spherical, domed structure with entrance-hole on side. Normally constructed of dry grass or straw and thin twigs, but sometimes fresh green vegetation. Leafy sprigs from trees and flower panicles sometimes incorporated. Nest-cup a more compact structure of fine grass, plant down, feathers, and animal hair.4-6 eggs, sub-elliptical, smooth and slightly glossy. White or faintly tinted blue or green, marked with specks, spots, or small blotches in various shades of grey, violet-grey, blackish-violet, or purplish, often with darker markings concentrated at large end.Incubation, 11-12 days, by both sexes, but more by female. Movements Pattern very complex. some southern populations mainly sedentary, but others partially migratory. Populations in N-W Africa both migratory and nomadic.Eastern populations show more regular migratory behaviour, in some areas moving further north for successive breeding attempts. Winters in Spain, N Africa, Middle East, C Asia, N Pakistan, and N-W India. Populations in Cape Verde Is., Canary Is., Madeira, and Malta sedentary. Some of population breeding C Iberia moves to S coast of Spain and possibly across to Morocco. Status and Conservation. Not globally threatened. Has clearly increased in areas of range expansion. Israel. In Israel two subspeciesP. h. transcaspicus resident, and breeding summer visitor, also the more common of the two subspecies as winter visitor and passage migrant. P. h. hispaniolensis in Israel P. h. hispaniolensis HOME NEXT",,,,,,,,,bn2p2.jpg,bn2p3.jpg,a0.jpg,a0.jpg
q21.html,120,,Eurasian Sparrowhawk,Accipiter nisus,q21p1.jpg,":נץ מצוי, הזכר אפור והנקבה חומה. דומה לבזים הקטנים. נבדל מהם בכנפיו הקצרות והרחבות. לזכר כנפים חדות מכנפי הנקבה ונראות כמו כנפי נקבת הבז המצוי. ביטנו מפוספס בצבע החלודה לנקבה הבטן אפורה חומה מעוף הציד הטיפוסי כולל מעוף מהיר לאורך שדרה או חורשה . ופניה פתאומית כדי לעוט על טרפו, לעיתים דואה במעגלים, כאשר מידי פעם טופח בכנפיו. או צולל במאונך כשכנפיו אסופות. בית גידולו שטחים מיוערים ולעיתים בכפרים ושולי ערים. בארץ עובר אורח וחורף מצוי ביותר ... 26 המבינתם יאבר נץ ... איוב לט'",,,,,,,,,q21p2.jpg,q21p3.jpg,q21p4.jpg,q21p5.jpg
q20.html,119,,Levant Sparrowhawk,Accipiter brevipes,q20p1.jpg,":נץ קצר-אצבעות. גדול במקצת מהנץ המצוי, לחייו אפורות, גבו אפור בהיר וקצות כנפיו שחורות, הנקבה אפורה יותר מנקבת הנץ המצוי. לשני הזוויגים תחתית כנף בהירה. הבולטת לעומת קצות הכנפים השחורים. העינים חומות אדומות, ביטנם של המתבגרים לבנה יותר. נוהג לעוף נמוך מעל פני הקרקע ולאורך שולי היערות והחורשות. בית גידולו יערות ועמקים מיוערים. בארץ עובר אורח מצוי בלהקות גדולות ... המבינתם יאבר נץ ... איוב לט' 26",,,,,,,,,a0.jpg,a0.jpg,a0.jpg,a0.jpg
m3.html,60,,Common Spoonbill,Platalea leucorodia,m3p1.jpg,":כפן. עוף גדול ולבן דמוי אנפה בעל מקור שחור רחב המתרחב בקצהו בצורה של כף. לבוגר פס צהוב בחזה, ובעונת הרביה מצמח ציצית ארוכה וצהובה. הצעירים חסרי ציצית וקצות כנפיהם שחורות, בית גידולו מים מתוקים וחופי ים רדודים. מקנן במושבות על גבי שיחים. חורשות קנים ועצים הצומחים באזורי ביצות בארצנו עובר אורח שכיח מבקר קיץ וחורף, בעבר קינן בעמק החולה כיום מקנן נדיר",,,,,,,,,m3p2.jpg,m3p3.jpg,m3p4.jpg,m3p5.jpg
bo5.html,531,,Black-necked starling,Sturnus nigricollis,bo5p1.jpg,":זרזיר שחור-קולר. בינוני בגודלו, ראשו גרונו, חלקי גופו התחתוניים ושתו לבנים. גבו וחלקו העליון של זנבו חומים-שחרחרים וקצות נוצותיו אפורות כהות. גרונו שחור. בית גידולו משתרע בדרום מרכז אסיה. בית חיותו מישורים פתוחים בהם יכול להדס אחרי חרקים הנמצאים על הקרקע. בארץ גדל ומתפשט באזור תל אביב לאחר שברח משביו ... לא לחינם הלך זרזיר אצל עורב אלא מפני שהוא מינו ... חולין ס""ב ע""ב Subspecies and Distribution. Acridotheres t. tristis Turkmenya and southern Kazakhstan. S and E to S-E Iran, Pakistan, and India. Sturnus nigricollis S China Burma Thailand and Viatnam. םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם םםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםםם Descriptive notes. 22-23 cm,head, anderparts, and rump white.Throat black, Back and upper tail coverts blackish brown.The feathers edged dusky gray. White rump is conspicuous in flight. Habitat. Where it waddles about the lawns and open grassy spaces picking up grasshoppers and crickets. Food and Feeding. Diet is mainly insects. Breeding. Breeding season is from Apr-Jun with second broods into Aug.It builds a huge, domed,untidy nest of grass, leaves, and odds and ends, high up in a tree.Several birds sometimes breed in company, and the same time site may be used annually.3 eggs, are larger edition of the eggs of the Coomon Myna. Movements Said apparently to be sedentary. Status and Conservation. Not globally threatened.Widespread Israel. In Israel subspecies Sturnus nigricollis Near Tel Aviv, feral . in Israel HOME NEXT",,,,,,,,,a0.jpg,a0.jpg,a0.jpg,a0.jpg
